#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="BayesianSkyline.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.BayesianSkyline">
#            <parameter dimension="5" id="bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="popSizes" spec="beast.core.parameter.RealParameter">380.0</parameter>
#            <groupSizes dimension="5" id="bGroupSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.core.parameter.IntegerParameter">1</groupSizes>
#            <treeIntervals id="BSPTreeIntervals.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.coalescent.TreeIntervals">
#                <tree id="Tree.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.Tree">
#                    <trait dateFormat="yyyy-M-dd" id="dateTrait.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.tree.TraitSet" traitname="date" value="Khatamzas-pt-1_0|2020-05-11=2020-05-11,Khatamzas-pt-1_112|2020-08-31=2020-08-31,Khatamzas-pt-1_122|2020-09-10=2020-09-10,Khatamzas-pt-1_129|2020-09-17=2020-09-17,Khatamzas-pt-1_136|2020-09-24=2020-09-24,Khatamzas-pt-1_147|2020-10-05=2020-10-05,Khatamzas-pt-1_149|2020-10-07=2020-10-07,Khatamzas-pt-1_15|2020-05-26=2020-05-26,Khatamzas-pt-1_22|2020-06-02=2020-06-02,Khatamzas-pt-1_28|2020-06-08=2020-06-08,Khatamzas-pt-1_36|2020-06-16=2020-06-16,Khatamzas-pt-1_45|2020-06-23=2020-06-23,Khatamzas-pt-1_49|2020-06-29=2020-06-29,Khatamzas-pt-1_56|2020-07-06=2020-07-06,Khatamzas-pt-1_57|2020-07-07=2020-07-07,Khatamzas-pt-1_59|2020-07-09=2020-07-09,Khatamzas-pt-1_63|2020-07-13=2020-07-13,Khatamzas-pt-1_66|2020-07-16=2020-07-16,Khatamzas-pt-1_73|2020-07-23=2020-07-23,Khatamzas-pt-1_78|2020-07-28=2020-07-28,Khatamzas-pt-1_92|2020-08-11=2020-08-11">
#                        <taxa id="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.alignment.TaxonSet">
#                        </taxa>
#                    </trait>
#                    <taxonset idref="TaxonSet.Khatamzas-pt-1_maskedRefRemMafft"/>
#                </tree>
#            </treeIntervals>
#        </distribution>
#        <distribution id="MarkovChainedPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" jeffreys="true" parameter="@bPopSizes.t:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.math.distributions.MarkovChainDistribution"/>
#        <prior id="ClockPrior.c:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Uniform id="Uniform.0" name="distr"/>
#        </prior>
#        <prior id="FrequenciesPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter dimension="4" id="freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter" upper="1.0">0.25</parameter>
#            <Uniform id="Uniform.3" name="distr"/>
#        </prior>
#        <prior id="GammaShapePrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <Exponential id="Exponential.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="mean" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            </Exponential>
#        </prior>
#        <prior id="KappaPrior.s:Khatamzas-pt-1_maskedRefRemMafft" name="distribution">
#            <parameter id="kappa.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.1" name="M" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.2" name="S" spec="beast.core.parameter.RealParameter">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution" useThreads="true">
#        <distribution data="@Khatamzas-pt-1_maskedRefRemMafft" id="treeLikelihood.Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.likelihood.ThreadedTreeLikelihood" tree="@Tree.t:Khatamzas-pt-1_maskedRefRemMafft" useAmbiguities="true">
#            <siteModel gammaCategoryCount="4" id="SiteModel.s:Khatamzas-pt-1_maskedRefRemMafft" shape="@gammaShape.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:Khatamzas-pt-1_maskedRefRemMafft" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:Khatamzas-pt-1_maskedRefRemMafft" lower="0.0" name="proportionInvariant" spec="beast.core.parameter.RealParameter" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:Khatamzas-pt-1_maskedRefRemMafft" kappa="@kappa.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies frequencies="@freqParameter.s:Khatamzas-pt-1_maskedRefRemMafft" id="estimatedFreqs.s:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.substitutionmodel.Frequencies"/>
#                </substModel>
#            </siteModel>
#            <branchRateModel clock.rate="@clockRate.c:Khatamzas-pt-1_maskedRefRemMafft" id="StrictClock.c:Khatamzas-pt-1_maskedRefRemMafft" spec="beast.evolution.branchratemodel.StrictClockModel"/>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	clockRate	gammaShape	kappa	BayesianSkyline	bPopSizes.1	bPopSizes.2	bPopSizes.3	bPopSizes.4	bPopSizes.5	bGroupSizes.1	bGroupSizes.2	bGroupSizes.3	bGroupSizes.4	bGroupSizes.5	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4
37000	-40631.12628655034	-40710.57330336807	79.44701681773846	-40710.57330336807	0.4113425154130265	0.0020725259925637174	0.13598424028939268	7.982101930778636	65.77763140930107	0.009914969677892824	0.017982376960430042	0.011337134140621631	0.01842871627932631	0.004675251509484717	3	2	9	4	2	0.28065646409326206	0.20304529518235181	0.2108505405267867	0.3054477001975994
38000	-40644.513259632986	-40717.689663161786	73.17640352879624	-40717.689663161786	0.4113425154130265	0.002731025878015493	0.4087636003462873	7.982101930778636	64.39595711874789	0.004005396977471341	0.022325162413433523	0.013458820373824202	0.030540727956422282	0.04316773170379259	4	2	9	2	3	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
39000	-40645.511411090585	-40713.0232975257	67.511886435118	-40713.0232975257	0.41188181972100446	0.0017543288147460253	0.4087636003462873	7.982101930778636	59.5495747800001	0.013336911543126074	0.017445111229664485	0.012024633392225072	0.019610211350545702	0.10679348570903847	2	5	2	8	3	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
40000	-40649.40282607198	-40714.980755751436	65.57792967945464	-40714.980755751436	0.41297599293372983	0.0016861255653625093	0.4087636003462873	7.762187585524666	56.31782784336729	0.012219981595307057	0.04010765330368169	0.016661264249944744	0.027709621646869922	0.031395381590452597	4	2	8	1	5	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
41000	-40639.32735742845	-40710.6952823403	71.36792491184987	-40710.6952823403	0.41297599293372983	0.0015887714042147245	0.14647471825059735	7.762187585524666	58.90980033380469	0.010311716181076265	0.019575994104454552	0.02037842419525461	0.013934118290164561	0.020589907101713146	1	6	2	5	6	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
42000	-40642.21390731831	-40712.770017787014	70.5561104687015	-40712.770017787014	0.41297599293372983	0.0016356841011084013	0.14647471825059735	7.762187585524666	60.223670271652054	0.016170359022403144	0.008000792309588356	0.02479911097797083	0.04930094252009768	0.008833860851886113	4	5	7	2	2	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
43000	-40648.530892204115	-40714.136983582874	65.60609137876123	-40714.136983582874	0.4145353355428804	0.0017362279017044833	0.14647471825059735	7.762187585524666	55.32760146126997	0.051955858376460926	0.01948336814490414	0.028538761208742137	0.022961189633931598	0.013097187793407586	4	10	4	1	1	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
44000	-40648.2887415014	-40712.86892665632	64.58018515492903	-40712.86892665632	0.4105875969993694	0.0023933747479890238	0.14647471825059735	4.084968632989488	56.184351490492716	0.04185146616868963	0.04843070303451062	0.015895492633006093	0.05321921206854732	0.025101096279270648	5	3	3	7	2	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
45000	-40641.71047261107	-40712.681582468314	70.97110985724488	-40712.681582468314	0.41668736169987425	0.0019521911262629095	0.34046849120307127	4.084968632989488	59.01515569253136	0.010060046188905518	0.013309647059831677	0.020390577250651735	0.04914533074571901	0.01273587833104463	4	1	9	3	3	0.28065646409326206	0.19814690018505735	0.21574893552408117	0.3054477001975994
46000	-40628.571792884184	-40695.67164562836	67.09985274417932	-40695.67164562836	0.4339348605412048	0.0023735532693807022	0.2639349762393294	5.355467473753393	56.494340402126696	0.020550172739825498	0.0077837203488147055	0.012837212863522057	0.024202728576748413	0.07144717814411028	1	4	10	1	4	0.28427784791543054	0.19814690018505735	0.21212755170191266	0.3054477001975994
47000	-40628.56992114122	-40695.53695736072	66.96703621949636	-40695.53695736072	0.4340080638997752	0.0018892262770995054	0.2639349762393294	3.1946199367875496	55.05337484121324	0.01702266558474076	0.03378874558177291	0.02286994149504416	0.015203669848717584	0.02557472082672644	3	8	1	3	5	0.28427784791543054	0.19814690018505735	0.21212755170191266	0.3054477001975994
48000	-40638.37529651492	-40699.78932567541	61.414029160493314	-40699.78932567541	0.4651516467803996	0.001128121953646886	0.2639349762393294	3.1946199367875496	52.07049773300507	0.05430554768406707	0.03294025283208782	0.00552595887869069	0.017498485091347098	0.045898016920321985	6	3	2	6	3	0.28427784791543054	0.19814690018505735	0.21212755170191266	0.3054477001975994
49000	-40630.35465434139	-40693.50211566029	63.147461318899616	-40693.50211566029	0.45399757076944514	0.0015769755784122335	0.15057038539536727	7.001979253856715	54.758262783554876	0.024367321139725128	0.02972090718433185	0.012430314409515145	0.047204937692556806	0.04889323402756256	2	10	5	2	1	0.28427784791543054	0.19585148362852514	0.21442296825844487	0.3054477001975994
50000	-40613.72299968654	-40683.50731023102	69.78431054447529	-40683.50731023102	0.47315320563231356	0.0014748156536956705	0.15057038539536727	7.001979253856715	62.43249643092044	0.017696172484804613	0.01878448073566512	0.0153350182953147	0.08463343365411692	0.03525825483811772	6	7	4	2	1	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
51000	-40620.13133214277	-40678.16246639529	58.03113425251425	-40678.16246639529	0.44694387153144705	0.0015670731319456	0.15057038539536727	4.797098721940198	50.17043440502524	0.047765544939115265	0.014027162131197347	0.02777649104898778	0.07428572872468997	0.0564709050999871	2	1	8	2	7	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
52000	-40608.14709293266	-40676.550158883016	68.40306595035753	-40676.550158883016	0.4387101738902441	0.0015985113431593973	0.24853808885441817	4.797098721940198	55.65897814940896	0.00910097793445086	0.012978578902892043	0.01836001661108977	0.035912259478949854	0.016691569526537737	2	10	4	3	1	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
53000	-40616.9960731518	-40672.982810507	55.98673735520001	-40672.982810507	0.42893477336907143	0.0016814667651499859	0.24853808885441817	3.993102405933339	47.78028128373129	0.019786140281667836	0.03841773806932077	0.07312346088199158	0.07515072817589656	0.030580919865065958	2	9	3	1	5	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
54000	-40623.649781795386	-40674.83286941062	51.18308761522761	-40674.83286941062	0.443166977884793	0.0014405563299230023	0.24853808885441817	3.993102405933339	42.726436431797964	0.038177904819762847	0.02662709385352081	0.06342590272074182	0.03457141037993875	0.04756150214668479	1	6	2	8	3	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
55000	-40605.723024613915	-40674.536794082705	68.8137694687904	-40674.536794082705	0.4228784066971428	0.0015093956420786617	0.24853808885441817	6.919057579641919	58.00744727325403	0.016664406002380158	0.01785855239954588	0.02892392363368872	0.04743840111088022	0.0030227640024745833	8	5	4	2	1	0.2938552233380959	0.1862741082058598	0.21442296825844487	0.3054477001975994
56000	-40608.29949910429	-40667.14605783996	58.84655873566628	-40667.14605783996	0.4228784066971428	0.0014785716455530363	0.24853808885441817	6.919057579641919	50.58528665132367	0.03701185783008841	0.05732821987896567	0.03627891448766088	0.056153292010269015	0.0029832519144630722	5	9	3	2	1	0.2972825676417079	0.176477898915344	0.213848604808121	0.31239092863482704
57000	-40605.95115044012	-40669.06970024354	63.118549803415206	-40669.06970024354	0.4228784066971428	0.0013696106998913342	0.24853808885441817	6.919057579641919	52.16252321909778	0.025102592996363568	0.03001984426455837	0.024398991686736596	0.025838775934844224	0.01593352449019042	6	1	1	10	2	0.2972825676417079	0.176477898915344	0.213848604808121	0.31239092863482704
58000	-40607.175035939305	-40672.163632053045	64.98859611374104	-40672.163632053045	0.42171653677525006	0.0017858533171327812	0.5748769366429496	6.919057579641919	53.78985220594803	0.010329961071829775	0.014094706009273357	0.02155791767478524	0.030155915925654232	0.03991636247528612	1	2	2	13	2	0.2972825676417079	0.176477898915344	0.213848604808121	0.31239092863482704
59000	-40615.68775928656	-40674.57760511714	58.889845830586495	-40674.57760511714	0.40746326276436834	0.0016123361880870208	0.5748769366429496	9.269123381287685	49.1506913060282	0.005758634902543625	0.008063533301412108	0.016092595416111178	0.05442257800417915	0.0670890208227959	1	2	2	4	11	0.29269683552811576	0.18106363102893613	0.213848604808121	0.31239092863482704
60000	-40611.72420949576	-40674.27906231653	62.554852820766286	-40674.27906231653	0.41210832812994197	0.0021027762675973	0.620198429467095	7.13859149079099	51.22011904612933	0.005361620869658846	0.008680172717121671	0.01706350495631937	0.03638300616032052	0.05495138010731927	1	1	1	3	14	0.29269683552811576	0.18106363102893613	0.213848604808121	0.31239092863482704
61000	-40602.53971159102	-40672.455278496294	69.91556690527884	-40672.455278496294	0.40956865422508437	0.001634906613180968	0.620198429467095	7.13859149079099	59.1498309354604	0.004487486428758609	0.009549171504419859	0.04395214222716792	0.015700232043557746	0.013552941099205872	2	1	4	4	9	0.29269683552811576	0.18106363102893613	0.213848604808121	0.31239092863482704
62000	-40604.68570772207	-40670.86350984635	66.1778021242802	-40670.86350984635	0.40956865422508437	0.0017795951449047335	0.620198429467095	3.9429842804465896	55.29828117706262	0.0738573692525221	0.020432054490425035	0.014028614483163053	0.01519469629094732	0.022047273405250176	4	4	4	4	4	0.29269683552811576	0.18106363102893613	0.213848604808121	0.31239092863482704
63000	-40596.43641042444	-40659.47230675152	63.03589632708599	-40659.47230675152	0.41242093767577126	0.0017890286399464576	0.68855459486427	3.9429842804465896	52.328766837974314	0.017975094120804332	0.03941187332454968	0.046686911092846096	0.021866460910710938	0.007845880164395247	10	3	1	4	2	0.29269683552811576	0.18106363102893613	0.21127896217538775	0.31496057126756033
64000	-40584.284251300145	-40654.47422329234	70.18997199219012	-40654.47422329234	0.41242093767577126	0.0014925354262847437	1.0745204526373233	3.9429842804465896	59.96563428641841	0.01973056729323411	0.019444161589578467	0.030289104698831847	0.042463124846450685	0.027395573688259456	8	6	1	4	1	0.29269683552811576	0.1906459500630685	0.20169664314125538	0.31496057126756033
65000	-40575.71738232696	-40648.21796079053	72.50057846356776	-40648.21796079053	0.4110114141842748	0.0019869927063250878	1.0745204526373233	5.493438096155212	61.23694289633897	0.016648513134516426	0.019011859205075594	0.026771045247022875	0.032377037161787324	0.0033228096560571113	1	9	2	7	1	0.29269683552811576	0.1906459500630685	0.20169664314125538	0.31496057126756033
66000	-40581.09541672737	-40648.68772185464	67.59230512727616	-40648.68772185464	0.4110114141842748	0.001780777286966509	0.48956568694495456	5.493438096155212	58.312208752675105	0.02904723656321483	0.024296997957237648	0.03768283197822084	0.06200935624133428	0.002941837548560138	1	13	2	3	1	0.29269683552811576	0.1906459500630685	0.20169664314125538	0.31496057126756033
67000	-40587.39258421386	-40649.615865683416	62.223281469551026	-40649.615865683416	0.4110114141842748	0.001897960419109891	0.48956568694495456	4.252817168520775	54.99907401396637	0.039137263474993196	0.031007885409335453	0.03169635298507475	0.10885946522939619	8.324539750223955E-4	9	6	1	3	1	0.29269683552811576	0.1906459500630685	0.20169664314125538	0.31496057126756033
68000	-40591.80138374115	-40655.963708098876	64.16232435772724	-40655.963708098876	0.41007691571816574	0.0025326535657577416	0.48956568694495456	4.252817168520775	55.61149779861203	0.01899939874807421	0.00902564249268547	0.02775650573667877	0.06641761513538945	0.08588385635080487	9	3	1	4	3	0.29269683552811576	0.1906459500630685	0.20169664314125538	0.31496057126756033
69000	-40577.30290692435	-40653.818449152495	76.5155422281469	-40653.818449152495	0.4170326037580028	0.002395195698533888	0.48956568694495456	4.252817168520775	64.68818277610998	0.016530810253034503	0.024303821223759285	0.006849682268041373	0.019783130859723806	0.024090579768927273	2	6	3	1	8	0.29269683552811576	0.1906459500630685	0.20223878089630698	0.31441843351250875
70000	-40571.36918714056	-40643.57364256599	72.20445542543092	-40643.57364256599	0.4170326037580028	0.0015734989148857177	0.48956568694495456	4.3161120762713026	60.5423645402185	0.012683506369681252	0.02154059454012508	0.012021734401796961	0.017231867928168793	0.043776696640671055	5	2	5	4	4	0.2957050703139197	0.1801961407061031	0.19923054611050306	0.3248682428694742
71000	-40573.44227848246	-40642.964103940154	69.52182545769801	-40642.964103940154	0.4198318255602593	0.001718473053835011	0.48956568694495456	4.3161120762713026	58.285909278747575	0.018237372812480647	0.02702510998171349	0.03381550810855554	0.03497299140637583	0.006781167349485498	2	3	10	4	1	0.2957050703139197	0.1801961407061031	0.19923054611050306	0.3248682428694742
72000	-40573.38018911195	-40639.080440741454	65.70025162950004	-40639.080440741454	0.42027904904537977	0.0014347409958158574	0.48956568694495456	3.9714489976758256	53.776999950519944	0.04093749030972499	0.020754580254693854	0.0158119797228307	0.025986934967819654	0.0044488061277954205	7	1	2	9	1	0.2957050703139197	0.1860133066670709	0.19923054611050306	0.3190510769085064
73000	-40577.54409000038	-40641.788404248204	64.24431424782483	-40641.788404248204	0.4250719823049067	0.001529996101413724	0.47744693073469446	3.9714489976758256	54.894965914859455	0.05945922944544	0.029465722563024866	0.018363339206507148	0.024712564164150026	0.04964176521426406	1	3	9	1	6	0.2957050703139197	0.1860133066670709	0.19923054611050306	0.3190510769085064
74000	-40580.38275646281	-40644.12038773226	63.7376312694506	-40644.12038773226	0.4250719823049067	0.0016812605311762384	0.47744693073469446	3.9714489976758256	54.245507358260305	0.02187000892971897	0.02431880779127237	0.03169853792554333	0.022988796937111262	0.06686464022479356	2	1	10	4	3	0.2957050703139197	0.1860133066670709	0.19923054611050306	0.3190510769085064
75000	-40570.26292363075	-40642.96307335247	72.70014972171859	-40642.96307335247	0.42502401040662113	0.001270018312049871	0.47744693073469446	2.6388417275820646	60.13464730097182	0.00782664127345429	0.0189643501935563	0.019121380823573345	0.01212613900211771	0.034120861461690535	1	6	1	5	7	0.2957050703139197	0.1860133066670709	0.19923054611050306	0.3190510769085064
76000	-40575.43130824329	-40644.98453173109	69.55322348779993	-40644.98453173109	0.42502401040662113	0.0016707342953691418	0.47744693073469446	2.6388417275820646	60.973151217063894	0.0029842546103448784	0.014750935177815502	0.045773579267343156	0.08493962585346547	0.02745536674270724	2	10	5	1	2	0.2957050703139197	0.1860133066670709	0.19923054611050306	0.3190510769085064
77000	-40569.8896402625	-40643.946219149875	74.05657888737377	-40643.946219149875	0.43614479864753797	0.0019058271374683363	0.47744693073469446	2.6388417275820646	63.701990151100254	0.008533530331371435	0.014719085627402343	0.026487825527922962	0.08475034359288171	0.014957177699070458	4	9	4	1	2	0.2957050703139197	0.1871856806595411	0.19923054611050306	0.3178787029160362
78000	-40563.69816729066	-40645.431612559434	81.73344526877415	-40645.431612559434	0.4231279850587101	0.0016163667452214795	0.47744693073469446	2.6388417275820646	68.42629201902379	0.013241488303089362	0.019958396488409053	0.00635282880452637	0.013803979412580474	0.02772947045503541	4	5	7	1	3	0.2957050703139197	0.1871856806595411	0.19923054611050306	0.3178787029160362
79000	-40573.867575714285	-40639.76438134357	65.89680562928504	-40639.76438134357	0.4230069366459273	0.0013336361902054077	0.47744693073469446	5.7040877533279515	54.57019254690326	0.00999929363632231	0.01333236051550647	0.007894328160886406	0.034586960115819534	0.0195113444141917	3	4	3	8	2	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
80000	-40578.65085325414	-40643.634295996206	64.98344274206657	-40643.634295996206	0.4230069366459273	0.00176788019842709	0.47744693073469446	5.7040877533279515	54.42960383331594	0.0478522037161616	0.01676632179805579	0.021248948628443003	0.02145310275448118	0.024527449489571283	4	1	5	5	5	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
81000	-40576.84205263017	-40644.228050293	67.38599766282958	-40644.228050293	0.4095103064950666	0.001833768879170311	0.47744693073469446	5.7040877533279515	56.344840287175764	0.017215147380235753	0.03843695976148562	0.008868729640595402	0.013969186274689216	0.02462137718447967	1	9	3	2	5	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
82000	-40577.546111895084	-40645.27023868752	67.72412679243273	-40645.27023868752	0.43144133050271366	0.001883845396590791	0.47744693073469446	5.7040877533279515	58.77566108004661	0.029252699368719607	0.048940793905764626	0.02474349092308373	0.003897545400800189	0.01756315102204765	2	5	1	5	7	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
83000	-40576.05630175085	-40642.18023909878	66.12393734793392	-40642.18023909878	0.424197961028733	0.0013776694698871066	0.47744693073469446	5.7040877533279515	56.13724636067844	0.023198178226864926	0.029510472461213275	0.03159486137268541	0.011972231245366472	0.03215069178044857	6	1	7	1	5	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
84000	-40582.06352933675	-40642.39262538405	60.329096047294335	-40642.39262538405	0.4502830681200855	0.001777464732002556	0.47744693073469446	5.7040877533279515	52.00360580833607	0.051196978518309885	0.043954972336353315	0.04048647300488258	0.02451019678606737	0.04257835921896508	2	3	4	4	7	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
85000	-40586.189760034635	-40643.48263538948	57.29287535484981	-40643.48263538948	0.4687891315507169	0.0016385983409275375	0.9506405898109609	6.816292785085565	51.92624087498007	0.018017169847589016	0.015945045568104433	0.018889568908691708	0.09225156964969838	0.17724673042237388	3	10	4	2	1	0.2955303848361585	0.18736036613730228	0.19923054611050306	0.3178787029160362
86000	-40575.05613922023	-40637.930709314365	62.87457009413502	-40637.930709314365	0.4687891315507169	0.0013524241989514385	0.9506405898109609	6.816292785085565	55.388607592118994	0.00691498257673837	0.016134351284182342	0.047044413197180966	0.07251283995928999	0.08677870011542498	1	11	4	1	3	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
87000	-40588.43848464067	-40642.32036003314	53.88187539247409	-40642.32036003314	0.44699867338095295	0.0012101758151118948	0.9506405898109609	6.816292785085565	47.265184909630754	0.01735477258321518	0.03541796732676634	0.0241813903869358	0.08862770764150892	0.027114405001502542	4	5	4	5	2	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
88000	-40580.22911302017	-40638.915180559285	58.686067539117026	-40638.915180559285	0.45685902789612237	0.0015430662973623453	0.9506405898109609	6.816292785085565	49.94193772684916	0.0366919282248108	0.028250512025956343	0.02047975634406227	0.022265589490282494	0.050351102427218866	6	6	3	1	4	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
89000	-40576.917151149166	-40640.26989136548	63.35274021631492	-40640.26989136548	0.5090305868617258	0.0014118806223747346	1.289751773744917	6.816292785085565	54.71371565018914	0.03904871616042943	0.016595068579973782	0.018482149784105024	0.030031897196205613	0.049755502415626804	1	4	8	4	3	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
90000	-40579.61433197697	-40643.74563005974	64.13129808277102	-40643.74563005974	0.476239910334027	0.0013647530336606396	0.7606392084046478	6.816292785085565	56.08380974466754	0.04364629621071842	0.01583884841231164	0.014269572634586919	0.045960713105591564	0.05117652594557675	2	7	4	2	5	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
91000	-40579.3410206154	-40637.940872326384	58.59985171098204	-40637.940872326384	0.44371959985671744	0.0013789026746630353	0.7606392084046478	6.816292785085565	50.89122391709371	0.013866552226144453	0.022767741179828663	0.018109699722489006	0.06104456414979913	0.093835302201521	3	4	7	4	2	0.29884357426124086	0.18736036613730228	0.19524158062656796	0.3185544789748889
92000	-40572.48400101472	-40643.9547246803	71.4707236655711	-40643.9547246803	0.45257003730524314	0.0019257471940916065	0.696722724286833	3.805533938996149	61.92252971311849	0.014342723011268545	0.012681667270982265	0.03597658152330585	0.01798475470721941	0.057894258697888105	2	5	1	9	3	0.2988323110346563	0.18254942776781	0.20006378222264484	0.3185544789748889
93000	-40577.89713529477	-40643.2754281393	65.37829284453198	-40643.2754281393	0.45257003730524314	0.0013393330202779506	0.696722724286833	3.805533938996149	55.117038869809306	0.008229299589592074	0.011032721349966287	0.019204826292727704	0.02705495199705575	0.10028190392596777	3	3	7	3	4	0.2988323110346563	0.18254942776781	0.20006378222264484	0.3185544789748889
94000	-40569.418042067424	-40640.51101614348	71.09297407605224	-40640.51101614348	0.49282089229812703	0.0012126949516649134	0.386513836857947	3.805533938996149	57.780857325945135	0.006225725974301387	0.009709363651714124	0.011141222779392819	0.02541885146638911	0.04474296683378174	1	2	10	3	4	0.2988323110346563	0.18254942776781	0.20006378222264484	0.3185544789748889
95000	-40579.731575461636	-40642.034496948625	62.302921486988	-40642.034496948625	0.45525713004001916	0.0012217973982137508	0.386513836857947	3.805533938996149	51.588818899699106	0.004131498347938864	0.00596090062580827	0.03149977912585604	0.03894506071813271	0.047715851115832805	3	1	11	2	3	0.2988323110346563	0.18254942776781	0.20006378222264484	0.3185544789748889
96000	-40573.736693597806	-40644.243887908786	70.50719431098331	-40644.243887908786	0.417518770740446	0.0017115996930581086	0.386513836857947	4.934209816412583	59.406064258983456	0.0132917329819546	0.02593365684585767	0.022938562639231226	0.041278601958181935	0.011598279625267514	4	2	10	3	1	0.2988323110346563	0.18254942776781	0.20006378222264484	0.3185544789748889
97000	-40562.86799571577	-40636.569578924	73.70158320822597	-40636.569578924	0.41652547857706795	0.0018577250794081421	0.3679662302313607	4.934209816412583	59.7705883084683	0.006709788213887804	0.008759530879329713	0.014093446478635606	0.016909941819428863	0.030820946934647438	2	3	3	3	9	0.30076145087237677	0.18254942776781	0.1981346423849244	0.3185544789748889
98000	-40568.364662697015	-40639.43143218827	71.06676949125655	-40639.43143218827	0.4222530596688069	0.002356507481957176	0.3679662302313607	4.934209816412583	59.72557984342981	0.03321795709555416	0.018795636084221932	0.008762197384663876	0.026922691714077636	0.012647612027597234	4	4	7	3	2	0.30076145087237677	0.18254942776781	0.1981346423849244	0.3185544789748889
